date,lat,lon,fishing_hours
2020-01-01,21.4,110.9,0.0
2020-01-01,21.4,111.0,368.77333333333326
2020-01-01,21.4,111.1,4498.998333333335
2020-01-01,21.4,111.2,4387.697777777777
2020-01-01,21.4,111.3,5392.607222222223
2020-01-01,21.4,111.4,5800.5969444444445
2020-01-01,21.4,111.5,2687.6613888888887
2020-01-01,21.4,111.6,1128.2224999999999
2020-01-01,21.4,111.7,4044.218333333334
2020-01-01,21.4,111.8,4534.709166666667
2020-01-01,21.4,111.9,7397.098333333334
2020-01-01,21.4,112.0,7653.7775
2020-01-01,21.4,112.1,7569.973055555557
2020-01-01,21.4,112.2,8408.805277777776
2020-01-01,21.4,112.3,10349.898055555555
2020-01-01,21.4,112.4,10065.510000000004
2020-01-01,21.4,112.5,6831.985277777779
2020-01-01,21.4,112.6,3867.747222222221
2020-01-01,21.4,112.7,1995.6061111111117
2020-01-01,21.4,112.8,1667.9472222222225
2020-01-01,21.4,112.9,848.023611111111
2020-01-01,21.4,113.0,249.50333333333333
2020-01-01,21.4,113.1,62.22416666666667
2020-01-01,21.4,113.2,37.349444444444444
2020-01-01,21.4,113.3,76.63444444444444
2020-01-01,21.4,113.4,35.51
2020-01-01,21.4,113.5,105.32666666666668
2020-01-01,21.4,113.6,152.7911111111111
2020-01-01,21.4,113.7,244.51111111111112
2020-01-01,21.4,113.8,54.57916666666665
2020-01-01,21.4,113.9,83.33555555555556
2020-01-01,21.4,114.0,22.005277777777778
2020-01-01,21.4,114.1,3.2405555555555554
2020-01-01,21.4,114.2,2.041944444444445
2020-01-01,21.4,114.4,21.449999999999996
2020-01-01,21.4,114.5,24.040277777777778
2020-01-01,21.4,114.6,1.7925
2020-01-01,21.4,114.7,1.9158333333333333
2020-01-01,21.4,114.8,0.5933333333333333
2020-01-01,21.4,115.0,17.336111111111112
2020-01-01,21.4,115.1,4.412222222222223
2020-01-01,21.4,115.5,0.7327777777777778
2020-01-01,21.4,115.6,0.985
2020-01-01,21.4,115.7,18.86611111111111
2020-01-01,21.5,108.1,74.57527777777779
2020-01-01,21.5,108.2,1492.2174999999997
2020-01-01,21.5,108.3,8235.83138888889
2020-01-01,21.5,108.4,16077.850555555551
2020-01-01,21.5,108.5,25547.85611111112
2020-01-01,21.5,108.6,14106.654722222225
2020-01-01,21.5,108.7,9023.776944444444
2020-01-01,21.5,108.8,6302.606944444444
2020-01-01,21.5,108.9,6382.031666666667
2020-01-01,21.5,109.0,3105.3033333333333
2020-01-01,21.5,109.1,2044.1105555555557
2020-01-01,21.5,109.3,9.248333333333335
2020-01-01,21.5,109.4,531.8661111111112
2020-01-01,21.5,109.5,90.51527777777778
2020-01-01,21.5,109.6,885.0474999999999
2020-01-01,21.5,109.7,799.6858333333334
2020-01-01,21.5,109.8,91.78194444444445
2020-01-01,21.5,111.1,45.789444444444435
2020-01-01,21.5,111.2,6027.575277777779
2020-01-01,21.5,111.3,5.636111111111111
2020-01-01,21.5,111.4,72.34416666666667
2020-01-01,21.5,111.5,111.46138888888889
2020-01-01,21.5,111.6,682.8388888888888
2020-01-01,21.5,111.7,2524.264444444444
2020-01-01,21.5,111.8,10492.857222222223
2020-01-01,21.5,111.9,13030.41916666667
2020-01-01,21.5,112.0,10486.109166666669
2020-01-01,21.5,112.1,9888.058333333332
2020-01-01,21.5,112.2,8701.644166666669
2020-01-01,21.5,112.3,12380.992222222223
2020-01-01,21.5,112.4,12069.114999999998
2020-01-01,21.5,112.5,8516.411944444442
2020-01-01,21.5,112.6,7214.934444444445
2020-01-01,21.5,112.7,4313.5680555555555
2020-01-01,21.5,112.8,3622.6186111111115
2020-01-01,21.5,112.9,1835.3530555555553
2020-01-01,21.5,113.0,815.4411111111112
2020-01-01,21.5,113.1,314.7416666666667
2020-01-01,21.5,113.2,76.74277777777777
2020-01-01,21.5,113.3,29.317777777777778
2020-01-01,21.5,113.4,116.58499999999998
2020-01-01,21.5,113.5,229.78388888888887
2020-01-01,21.5,113.6,316.75805555555553
2020-01-01,21.5,113.7,128.62861111111113
2020-01-01,21.5,113.8,111.43055555555556
2020-01-01,21.5,113.9,123.12333333333335
2020-01-01,21.5,114.0,53.88861111111112
2020-01-01,21.5,114.1,40.8925
2020-01-01,21.5,114.2,16.56388888888889
2020-01-01,21.5,114.3,10.821944444444444
2020-01-01,21.5,114.4,1.8705555555555555
2020-01-01,21.5,114.5,12.289444444444445
2020-01-01,21.5,114.6,9.923055555555555
2020-01-01,21.5,114.7,1.4255555555555555
2020-01-01,21.5,114.8,9.997222222222224
2020-01-01,21.5,114.9,1.3205555555555557
2020-01-01,21.5,115.1,14.645
2020-01-01,21.5,115.2,9.858611111111111
2020-01-01,21.5,115.3,8.870555555555555
2020-01-01,21.5,115.4,1.1436111111111111
2020-01-01,21.5,115.7,0.53
2020-01-01,21.5,115.8,6.323055555555555
2020-01-01,21.6,108.3,238.20166666666665
2020-01-01,21.6,108.4,1668.1074999999994
2020-01-01,21.6,108.5,5861.6580555555565
2020-01-01,21.6,108.6,1685.5388888888883
2020-01-01,21.6,108.7,2561.366388888889
2020-01-01,21.6,108.8,918.5191666666667
2020-01-01,21.6,108.9,73.58805555555556
2020-01-01,21.6,109.0,1.961111111111111
2020-01-01,21.6,109.1,44.23611111111111
2020-01-01,21.6,109.6,80.1563888888889
2020-01-01,21.6,111.7,55.83722222222222
2020-01-01,21.6,111.8,2149.2888888888883
2020-01-01,21.6,111.9,6663.819444444443
2020-01-01,21.6,112.0,15750.006111111115
2020-01-01,21.6,112.1,33425.13666666666
2020-01-01,21.6,112.2,40977.221111111125
2020-01-01,21.6,112.3,43981.55666666667
2020-01-01,21.6,112.4,24078.018055555538
2020-01-01,21.6,112.5,15876.82999999999
2020-01-01,21.6,112.6,2815.7583333333337
2020-01-01,21.6,112.7,1712.6105555555553
2020-01-01,21.6,112.8,2562.221666666667
2020-01-01,21.6,112.9,4664.755833333334
2020-01-01,21.6,113.0,2436.166388888889
2020-01-01,21.6,113.1,1610.216111111111
2020-01-01,21.6,113.2,709.0230555555556
2020-01-01,21.6,113.3,398.28111111111116
2020-01-01,21.6,113.4,667.6702777777778
2020-01-01,21.6,113.5,706.5755555555556
2020-01-01,21.6,113.6,431.66083333333336
2020-01-01,21.6,113.7,113.84805555555556
2020-01-01,21.6,113.8,236.82527777777779
2020-01-01,21.6,113.9,254.5486111111111
2020-01-01,21.6,114.0,87.46000000000001
2020-01-01,21.6,114.1,42.44499999999999
2020-01-01,21.6,114.2,111.60944444444446
2020-01-01,21.6,114.3,28.955555555555556
2020-01-01,21.6,114.4,11.590555555555557
2020-01-01,21.6,114.5,10.200555555555555
2020-01-01,21.6,114.6,0.5177777777777778
2020-01-01,21.6,114.7,4.940833333333332
2020-01-01,21.6,114.8,1.1011111111111114
2020-01-01,21.6,114.9,25.258333333333333
2020-01-01,21.6,115.0,11.921666666666667
2020-01-01,21.6,115.1,8.436111111111112
2020-01-01,21.6,115.5,1.235
2020-01-01,21.6,115.6,5.4897222222222215
2020-01-01,21.6,115.9,8.671388888888888
2020-01-01,21.7,108.3,4.995277777777778
2020-01-01,21.7,108.4,0.5994444444444444
2020-01-01,21.7,108.5,0.5225
2020-01-01,21.7,108.6,98.15166666666667
2020-01-01,21.7,108.7,1.1052777777777778
2020-01-01,21.7,111.8,44.074444444444445
2020-01-01,21.7,111.9,0.475
2020-01-01,21.7,112.0,17779.625277777785
2020-01-01,21.7,112.1,61707.58527777779
2020-01-01,21.7,112.2,45365.53944444448
2020-01-01,21.7,112.3,22255.184444444436
2020-01-01,21.7,112.4,16189.82638888889
2020-01-01,21.7,112.5,3618.4325
2020-01-01,21.7,112.6,21.822222222222226
2020-01-01,21.7,112.7,285.13722222222225
2020-01-01,21.7,112.8,4142.274444444445
2020-01-01,21.7,112.9,16852.5563888889
2020-01-01,21.7,113.0,24129.415555555544
2020-01-01,21.7,113.1,11616.739722222224
2020-01-01,21.7,113.2,4681.101388888888
2020-01-01,21.7,113.3,2812.556944444444
2020-01-01,21.7,113.4,2930.5325000000007
2020-01-01,21.7,113.5,4622.790000000001
2020-01-01,21.7,113.6,2637.5969444444445
2020-01-01,21.7,113.7,2162.9702777777775
2020-01-01,21.7,113.8,2413.904722222223
2020-01-01,21.7,113.9,2999.486944444444
2020-01-01,21.7,114.0,703.8469444444445
2020-01-01,21.7,114.1,131.87416666666667
2020-01-01,21.7,114.2,129.10555555555555
2020-01-01,21.7,114.3,187.0963888888889
2020-01-01,21.7,114.4,47.38027777777778
2020-01-01,21.7,114.5,40.523611111111116
2020-01-01,21.7,114.6,41.88305555555556
2020-01-01,21.7,114.7,29.516944444444444
2020-01-01,21.7,114.8,1.8472222222222223
2020-01-01,21.7,114.9,21.68027777777778
2020-01-01,21.7,115.0,48.50361111111111
2020-01-01,21.7,115.1,4.315833333333333
2020-01-01,21.7,115.2,2.833333333333333
2020-01-01,21.7,115.3,19.551111111111112
2020-01-01,21.7,115.4,31.143611111111106
2020-01-01,21.7,115.5,5.601944444444445
2020-01-01,21.7,115.6,1.0680555555555555
2020-01-01,21.7,115.7,2.7608333333333333
2020-01-01,21.7,115.8,0.35805555555555557
2020-01-01,21.7,115.9,1.8988888888888888
2020-01-01,21.7,116.4,2.4277777777777776
2020-01-01,21.8,108.5,0.5661111111111111
2020-01-01,21.8,108.6,25.547222222222224
2020-01-01,21.8,111.7,1.182777777777778
2020-01-01,21.8,111.9,6.868333333333333
2020-01-01,21.8,112.0,750.1705555555558
2020-01-01,21.8,112.1,11247.386944444437
2020-01-01,21.8,112.2,3137.3558333333344
2020-01-01,21.8,112.4,102.60833333333333
2020-01-01,21.8,112.7,350.7477777777778
2020-01-01,21.8,112.8,8467.07444444445
2020-01-01,21.8,112.9,25255.108888888884
2020-01-01,21.8,113.0,29982.52694444443
2020-01-01,21.8,113.1,31698.829166666656
2020-01-01,21.8,113.2,19980.136944444435
2020-01-01,21.8,113.3,19854.417777777766
2020-01-01,21.8,113.4,8307.615277777775
2020-01-01,21.8,113.5,7193.179722222223
2020-01-01,21.8,113.6,6385.926388888888
2020-01-01,21.8,113.7,6518.612222222222
2020-01-01,21.8,113.8,8744.755833333335
2020-01-01,21.8,113.9,7256.051666666666
2020-01-01,21.8,114.0,2780.312777777778
2020-01-01,21.8,114.1,485.10527777777776
2020-01-01,21.8,114.2,148.70666666666665
2020-01-01,21.8,114.3,275.80611111111114
2020-01-01,21.8,114.4,62.584166666666675
2020-01-01,21.8,114.5,102.68944444444445
2020-01-01,21.8,114.6,39.86666666666666
2020-01-01,21.8,114.7,14.832222222222223
2020-01-01,21.8,114.8,83.42361111111111
2020-01-01,21.8,114.9,29.960833333333326
2020-01-01,21.8,115.0,96.85972222222222
2020-01-01,21.8,115.1,39.184166666666655
2020-01-01,21.8,115.2,57.715555555555554
2020-01-01,21.8,115.3,33.14083333333333
2020-01-01,21.8,115.4,122.23527777777778
2020-01-01,21.8,115.5,87.70361111111112
2020-01-01,21.8,115.6,142.69444444444443
2020-01-01,21.8,115.7,123.0111111111111
2020-01-01,21.8,115.8,30.948055555555555
2020-01-01,21.8,115.9,7.934722222222224
2020-01-01,21.8,116.4,0.24583333333333332
2020-01-01,21.8,116.5,7.503611111111111
2020-01-01,21.8,116.6,15.744166666666668
2020-01-01,21.8,116.7,10.498333333333333
2020-01-01,21.9,108.6,0.9080555555555555
2020-01-01,21.9,112.4,11.12111111111111
2020-01-01,21.9,112.8,1012.6116666666667
2020-01-01,21.9,112.9,435.56305555555565
2020-01-01,21.9,113.0,1008.1780555555555
2020-01-01,21.9,113.1,8902.587777777779
2020-01-01,21.9,113.2,3431.296944444445
2020-01-01,21.9,113.3,23981.12416666667
2020-01-01,21.9,113.4,33256.25305555555
2020-01-01,21.9,113.5,23652.693611111103
2020-01-01,21.9,113.6,29751.611944444427
2020-01-01,21.9,113.7,23267.53111111111
2020-01-01,21.9,113.8,15950.494444444446
2020-01-01,21.9,113.9,8486.715277777777
2020-01-01,21.9,114.0,4388.202777777777
2020-01-01,21.9,114.1,1561.8269444444445
2020-01-01,21.9,114.2,585.2402777777778
2020-01-01,21.9,114.3,523.1152777777778
2020-01-01,21.9,114.4,492.22888888888895
2020-01-01,21.9,114.5,358.48777777777775
2020-01-01,21.9,114.6,84.89027777777777
2020-01-01,21.9,114.7,80.44916666666666
2020-01-01,21.9,114.8,67.68583333333333
2020-01-01,21.9,114.9,92.56
2020-01-01,21.9,115.0,178.83166666666665
2020-01-01,21.9,115.1,50.92805555555555
2020-01-01,21.9,115.2,1.0458333333333334
2020-01-01,21.9,115.3,8.288888888888888
2020-01-01,21.9,115.4,61.501111111111115
2020-01-01,21.9,115.5,55.50027777777778
2020-01-01,21.9,115.6,138.38916666666668
2020-01-01,21.9,115.7,73.80388888888889
2020-01-01,21.9,115.8,190.9086111111111
2020-01-01,21.9,115.9,155.28500000000003
2020-01-01,21.9,116.0,134.08277777777778
2020-01-01,21.9,116.1,72.65722222222223
2020-01-01,21.9,116.2,69.57444444444445
2020-01-01,21.9,116.3,58.851111111111116
2020-01-01,21.9,116.4,8.554722222222223
2020-01-01,21.9,116.5,2.425
2020-01-01,21.9,116.6,5.9847222222222225
2020-01-01,21.9,116.7,17.566666666666666
2020-01-01,21.9,116.8,2.5166666666666666
2020-01-01,21.9,117.5,5.517222222222222
2020-01-01,22.0,112.8,51.54555555555555
2020-01-01,22.0,113.0,36.318333333333335
2020-01-01,22.0,113.1,570.7888888888889
2020-01-01,22.0,113.2,53.623333333333335
2020-01-01,22.0,113.3,1361.1769444444444
2020-01-01,22.0,113.4,8931.924166666668
2020-01-01,22.0,113.5,23503.635833333337
2020-01-01,22.0,113.6,43973.18944444443
2020-01-01,22.0,113.7,8231.72277777778
2020-01-01,22.0,113.8,8857.608333333335
2020-01-01,22.0,113.9,10784.747777777777
2020-01-01,22.0,114.0,14576.850555555558
2020-01-01,22.0,114.1,4717.8677777777775
2020-01-01,22.0,114.2,1244.0644444444442
2020-01-01,22.0,114.3,558.7952777777776
2020-01-01,22.0,114.4,820.8338888888889
2020-01-01,22.0,114.5,2255.844166666667
2020-01-01,22.0,114.6,212.71444444444444
2020-01-01,22.0,114.7,613.3502777777778
2020-01-01,22.0,114.8,464.3255555555555
2020-01-01,22.0,114.9,174.28250000000003
2020-01-01,22.0,115.0,176.51694444444445
2020-01-01,22.0,115.1,58.51944444444445
2020-01-01,22.0,115.2,29.175555555555555
2020-01-01,22.0,115.3,2.8155555555555556
2020-01-01,22.0,115.4,8.74
2020-01-01,22.0,115.5,10.645
2020-01-01,22.0,115.6,6.736111111111112
2020-01-01,22.0,115.7,25.766666666666666
2020-01-01,22.0,115.8,9.074444444444445
2020-01-01,22.0,115.9,76.05361111111111
2020-01-01,22.0,116.0,64.82194444444445
2020-01-01,22.0,116.1,43.037777777777784
2020-01-01,22.0,116.2,90.29694444444445
2020-01-01,22.0,116.3,38.45805555555556
2020-01-01,22.0,116.4,31.34361111111111
2020-01-01,22.0,116.5,34.94166666666667
2020-01-01,22.0,116.6,13.511111111111111
2020-01-01,22.0,116.7,34.24777777777778
2020-01-01,22.0,116.8,0.04972222222222222
2020-01-01,22.0,116.9,34.55222222222223
2020-01-01,22.0,117.0,3.8327777777777783
2020-01-01,22.0,117.1,20.233611111111113
2020-01-01,22.0,117.2,20.245277777777776
2020-01-01,22.0,117.3,26.910833333333336
2020-01-01,22.0,117.4,20.79888888888889
2020-01-01,22.0,117.5,18.543055555555558
2020-01-01,22.0,117.6,0.15833333333333333
2020-01-01,22.1,113.0,34.7175
2020-01-01,22.1,113.1,635.1088888888889
2020-01-01,22.1,113.4,628.881388888889
2020-01-01,22.1,113.5,578.8302777777776
2020-01-01,22.1,113.6,10138.765
2020-01-01,22.1,113.7,26963.64416666666
2020-01-01,22.1,113.8,20696.306666666667
2020-01-01,22.1,113.9,7989.993333333334
2020-01-01,22.1,114.0,9641.301666666668
2020-01-01,22.1,114.1,6588.501666666668
2020-01-01,22.1,114.2,18137.34194444444
2020-01-01,22.1,114.3,8085.276666666666
2020-01-01,22.1,114.4,2728.517222222222
2020-01-01,22.1,114.5,5049.720833333334
2020-01-01,22.1,114.6,2472.550555555556
2020-01-01,22.1,114.7,2698.4905555555556
2020-01-01,22.1,114.8,838.2738888888891
2020-01-01,22.1,114.9,1327.9427777777778
2020-01-01,22.1,115.0,317.00944444444445
2020-01-01,22.1,115.1,92.22361111111113
2020-01-01,22.1,115.2,59.551111111111105
2020-01-01,22.1,115.3,42.7825
2020-01-01,22.1,115.4,19.332500000000003
2020-01-01,22.1,115.5,13.633888888888887
2020-01-01,22.1,115.6,25.18611111111111
2020-01-01,22.1,115.7,14.066666666666666
2020-01-01,22.1,115.8,35.493611111111115
2020-01-01,22.1,115.9,66.23583333333335
2020-01-01,22.1,116.0,65.55611111111112
2020-01-01,22.1,116.1,97.25416666666666
2020-01-01,22.1,116.2,164.9727777777778
2020-01-01,22.1,116.3,156.06972222222225
2020-01-01,22.1,116.4,196.48472222222225
2020-01-01,22.1,116.5,217.9708333333333
2020-01-01,22.1,116.6,179.3044444444444
2020-01-01,22.1,116.7,146.96
2020-01-01,22.1,116.8,67.4825
2020-01-01,22.1,116.9,8.5
2020-01-01,22.1,117.0,20.83222222222222
2020-01-01,22.1,117.1,65.70583333333333
2020-01-01,22.1,117.2,41.85388888888888
2020-01-01,22.1,117.3,31.609722222222224
2020-01-01,22.1,117.4,28.690555555555555
2020-01-01,22.1,117.5,8.466944444444444
2020-01-01,22.1,117.6,0.225
2020-01-01,22.1,117.8,0.9
2020-01-01,22.1,120.6,3.138888888888889
2020-01-01,22.2,113.1,546.4294444444445
2020-01-01,22.2,113.2,0.09222222222222222
2020-01-01,22.2,113.3,10.153611111111111
2020-01-01,22.2,113.4,7391.254166666668
2020-01-01,22.2,113.5,763.8694444444444
2020-01-01,22.2,113.6,8883.13388888889
2020-01-01,22.2,113.7,11397.704166666665
2020-01-01,22.2,113.8,27320.638888888887
2020-01-01,22.2,113.9,987.5955555555557
2020-01-01,22.2,114.0,829.6408333333334
2020-01-01,22.2,114.1,825.1408333333334
2020-01-01,22.2,114.2,825.9722222222222
2020-01-01,22.2,114.3,3844.3411111111113
2020-01-01,22.2,114.4,5041.754722222221
2020-01-01,22.2,114.5,5131.709722222221
2020-01-01,22.2,114.6,6561.228055555558
2020-01-01,22.2,114.7,2888.593611111111
2020-01-01,22.2,114.8,3916.7033333333334
2020-01-01,22.2,114.9,2325.317222222222
2020-01-01,22.2,115.0,1131.1102777777778
2020-01-01,22.2,115.1,1188.304722222222
2020-01-01,22.2,115.2,225.3341666666667
2020-01-01,22.2,115.3,127.59694444444443
2020-01-01,22.2,115.4,42.997777777777785
2020-01-01,22.2,115.5,51.68555555555555
2020-01-01,22.2,115.6,97.29138888888889
2020-01-01,22.2,115.7,105.19750000000002
2020-01-01,22.2,115.8,96.54527777777777
2020-01-01,22.2,115.9,179.8725
2020-01-01,22.2,116.0,143.46666666666664
2020-01-01,22.2,116.1,135.0558333333333
2020-01-01,22.2,116.2,213.40055555555546
2020-01-01,22.2,116.3,373.77722222222224
2020-01-01,22.2,116.4,362.7533333333334
2020-01-01,22.2,116.5,441.6644444444445
2020-01-01,22.2,116.6,378.2186111111111
2020-01-01,22.2,116.7,207.74944444444444
2020-01-01,22.2,116.8,287.2972222222222
2020-01-01,22.2,116.9,146.77777777777777
2020-01-01,22.2,117.0,158.32555555555552
2020-01-01,22.2,117.1,245.82277777777782
2020-01-01,22.2,117.2,318.8008333333334
2020-01-01,22.2,117.3,144.10027777777776
2020-01-01,22.2,117.4,55.205
2020-01-01,22.2,117.5,25.85472222222222
2020-01-01,22.2,117.6,14.691111111111109
2020-01-01,22.2,117.7,29.904722222222215
2020-01-01,22.2,117.8,0.31666666666666665
2020-01-01,22.2,120.4,0.8444444444444444
2020-01-01,22.2,120.5,15.661666666666667
2020-01-01,22.2,120.6,6.114444444444445
2020-01-01,22.3,113.1,100.66194444444444
2020-01-01,22.3,113.2,36.171388888888885
2020-01-01,22.3,113.3,5.432777777777778
2020-01-01,22.3,113.4,3.6705555555555556
2020-01-01,22.3,113.6,6552.299444444443
2020-01-01,22.3,113.7,5642.746111111112
2020-01-01,22.3,113.8,9492.068333333333
2020-01-01,22.3,113.9,1131.173611111111
2020-01-01,22.3,114.0,37.89805555555556
2020-01-01,22.3,114.1,83.5813888888889
2020-01-01,22.3,114.2,988.1800000000001
2020-01-01,22.3,114.3,403.68083333333334
2020-01-01,22.3,114.4,3594.978611111111
2020-01-01,22.3,114.5,6147.6175
2020-01-01,22.3,114.6,4684.853888888889
2020-01-01,22.3,114.7,5507.5202777777795
2020-01-01,22.3,114.8,8233.241666666669
2020-01-01,22.3,114.9,5680.064999999998
2020-01-01,22.3,115.0,4516.544166666667
2020-01-01,22.3,115.1,4937.088055555556
2020-01-01,22.3,115.2,2878.447222222222
2020-01-01,22.3,115.3,617.1125000000001
2020-01-01,22.3,115.4,244.4302777777778
2020-01-01,22.3,115.5,76.7675
2020-01-01,22.3,115.6,60.94027777777778
2020-01-01,22.3,115.7,112.875
2020-01-01,22.3,115.8,104.93194444444444
2020-01-01,22.3,115.9,78.09416666666667
2020-01-01,22.3,116.0,80.35611111111112
2020-01-01,22.3,116.1,199.91638888888895
2020-01-01,22.3,116.2,420.8558333333332
2020-01-01,22.3,116.3,758.4975000000002
2020-01-01,22.3,116.4,368.25972222222225
2020-01-01,22.3,116.5,380.5736111111111
2020-01-01,22.3,116.6,247.0530555555556
2020-01-01,22.3,116.7,200.28666666666666
2020-01-01,22.3,116.8,134.3136111111111
2020-01-01,22.3,116.9,42.32611111111112
2020-01-01,22.3,117.0,59.38055555555555
2020-01-01,22.3,117.1,193.26222222222222
2020-01-01,22.3,117.2,239.5091666666667
2020-01-01,22.3,117.3,316.08527777777783
2020-01-01,22.3,117.4,271.88472222222225
2020-01-01,22.3,117.5,359.93472222222215
2020-01-01,22.3,117.6,271.53
2020-01-01,22.3,117.7,101.61194444444445
2020-01-01,22.3,117.8,45.51
2020-01-01,22.3,117.9,59.766666666666666
2020-01-01,22.3,118.0,10.020277777777778
2020-01-01,22.3,118.1,3.0008333333333335
2020-01-01,22.3,118.2,27.039444444444445
2020-01-01,22.3,118.3,0.9102777777777777
2020-01-01,22.3,118.4,0.9666666666666666
2020-01-01,22.3,118.7,2.1530555555555555
2020-01-01,22.3,120.2,24.295277777777777
2020-01-01,22.3,120.4,5.039722222222222
2020-01-01,22.3,120.5,65.98611111111111
2020-01-01,22.3,120.6,9.122222222222222
2020-01-01,22.3,121.0,2.4291666666666667
2020-01-01,22.4,113.0,4.188888888888889
2020-01-01,22.4,113.1,75.275
2020-01-01,22.4,113.2,27.652500000000003
2020-01-01,22.4,113.3,3.881666666666667
2020-01-01,22.4,113.6,395.7461111111111
2020-01-01,22.4,113.7,1598.6305555555555
2020-01-01,22.4,113.8,6083.694722222224
2020-01-01,22.4,113.9,3018.928055555555
2020-01-01,22.4,114.0,451.0930555555556
2020-01-01,22.4,114.1,2.3119444444444444
2020-01-01,22.4,114.2,0.4666666666666666
2020-01-01,22.4,114.4,2222.343888888889
2020-01-01,22.4,114.5,9411.211944444445
2020-01-01,22.4,114.6,4709.24388888889
2020-01-01,22.4,114.7,7785.403055555553
2020-01-01,22.4,114.8,3439.991666666667
2020-01-01,22.4,114.9,4380.4638888888885
2020-01-01,22.4,115.0,4476.387777777777
2020-01-01,22.4,115.1,8057.583333333335
2020-01-01,22.4,115.2,7760.52388888889
2020-01-01,22.4,115.3,1063.0372222222225
2020-01-01,22.4,115.4,527.9213888888889
2020-01-01,22.4,115.5,480.97833333333335
2020-01-01,22.4,115.6,345.68305555555554
2020-01-01,22.4,115.7,56.403055555555554
2020-01-01,22.4,115.8,92.07
2020-01-01,22.4,115.9,114.0502777777778
2020-01-01,22.4,116.0,123.12805555555556
2020-01-01,22.4,116.1,187.52833333333334
2020-01-01,22.4,116.2,279.6269444444444
2020-01-01,22.4,116.3,545.3580555555556
2020-01-01,22.4,116.4,399.6841666666666
2020-01-01,22.4,116.5,634.4605555555554
2020-01-01,22.4,116.6,548.7094444444443
2020-01-01,22.4,116.7,210.92416666666668
2020-01-01,22.4,116.8,121.86527777777776
2020-01-01,22.4,116.9,59.58305555555556
2020-01-01,22.4,117.0,30.94333333333333
2020-01-01,22.4,117.1,68.79194444444445
2020-01-01,22.4,117.2,248.60750000000002
2020-01-01,22.4,117.3,448.8416666666668
2020-01-01,22.4,117.4,501.6597222222221
2020-01-01,22.4,117.5,401.6019444444444
2020-01-01,22.4,117.6,308.3252777777778
2020-01-01,22.4,117.7,237.20083333333335
2020-01-01,22.4,117.8,399.1769444444444
2020-01-01,22.4,117.9,174.79638888888888
2020-01-01,22.4,118.0,88.96111111111111
2020-01-01,22.4,118.1,179.97111111111113
2020-01-01,22.4,118.2,291.3911111111112
2020-01-01,22.4,118.3,141.7397222222222
2020-01-01,22.4,118.4,31.77638888888889
2020-01-01,22.4,118.5,18.596944444444443
2020-01-01,22.4,118.6,17.96472222222222
2020-01-01,22.4,118.7,17.447777777777777
2020-01-01,22.4,118.8,5.385833333333333
2020-01-01,22.4,118.9,37.35805555555555
2020-01-01,22.4,119.0,35.21083333333333
2020-01-01,22.4,119.1,2.4530555555555558
2020-01-01,22.4,120.1,58.62472222222222
2020-01-01,22.4,120.2,1728.1161111111107
2020-01-01,22.4,120.3,10671.704166666663
2020-01-01,22.4,120.4,6686.405555555558
2020-01-01,22.4,120.5,5.207222222222223
2020-01-01,22.4,120.9,1.0574999999999999
2020-01-01,22.4,121.0,1.3380555555555556
2020-01-01,22.5,113.0,1.641111111111111
2020-01-01,22.5,113.2,23.464166666666664
2020-01-01,22.5,113.6,770.5911111111111
2020-01-01,22.5,113.7,2834.7305555555545
2020-01-01,22.5,113.8,11393.511388888892
2020-01-01,22.5,113.9,9671.543333333342
2020-01-01,22.5,114.0,6.261111111111111
2020-01-01,22.5,114.3,60.93111111111111
2020-01-01,22.5,114.4,3042.7438888888883
2020-01-01,22.5,114.5,4913.348333333334
2020-01-01,22.5,114.6,4678.958333333332
2020-01-01,22.5,114.7,4469.976111111111
2020-01-01,22.5,114.8,3098.061944444445
2020-01-01,22.5,114.9,2723.711388888889
2020-01-01,22.5,115.0,2530.0972222222217
2020-01-01,22.5,115.1,3818.478888888889
2020-01-01,22.5,115.2,8827.013888888889
2020-01-01,22.5,115.3,5326.403333333335
2020-01-01,22.5,115.4,3324.9369444444446
2020-01-01,22.5,115.5,5664.512222222222
2020-01-01,22.5,115.6,4361.370555555555
2020-01-01,22.5,115.7,1055.0847222222224
2020-01-01,22.5,115.8,96.48888888888891
2020-01-01,22.5,115.9,51.843611111111116
2020-01-01,22.5,116.0,84.90861111111111
2020-01-01,22.5,116.1,160.06666666666663
2020-01-01,22.5,116.2,153.23527777777778
2020-01-01,22.5,116.3,316.6508333333333
2020-01-01,22.5,116.4,491.6213888888888
2020-01-01,22.5,116.5,1198.1047222222219
2020-01-01,22.5,116.6,943.3544444444444
2020-01-01,22.5,116.7,369.3786111111111
2020-01-01,22.5,116.8,160.2661111111111
2020-01-01,22.5,116.9,180.30305555555557
2020-01-01,22.5,117.0,99.83055555555555
2020-01-01,22.5,117.1,175.80916666666667
2020-01-01,22.5,117.2,406.59
2020-01-01,22.5,117.3,861.5458333333333
2020-01-01,22.5,117.4,713.8377777777777
2020-01-01,22.5,117.5,480.3877777777778
2020-01-01,22.5,117.6,323.34722222222223
2020-01-01,22.5,117.7,402.4833333333333
2020-01-01,22.5,117.8,463.193888888889
2020-01-01,22.5,117.9,639.8777777777779
2020-01-01,22.5,118.0,423.0927777777779
2020-01-01,22.5,118.1,952.3436111111112
2020-01-01,22.5,118.2,788.0847222222222
